sale_id,sale_date,customer_id,product_id,quantity,unit_price,total_amount,store_id,payment_type,discount
4102,2023.05.24,1384.0,X300,0,"₹2,200",0,S02,CASH,5%
4103,2024-08-20,1583.0,,3,"₹1,592",4776, ,card,5%
4104,08/11/2023,622.0,,0,347,-424, ,Credit Card,5%
4105,05/04/2016,179.0,X300,2,871,1742,S02,card,0
4106,Dec 05 2023,325.0,,1,0,0,,upi,N/A
4107,22/02/2019,128.0,,-1,1029,-1029,S03,Credit Card,N/A
4108,2020-06-10,1276.0,X300,-1,0,461,S02,NetBanking,10
4109,31/12/2021,1337.0,64,2,₹395,790,S02,cash ,10
4110,14/03/2020,440.0,90,one,N/A,error, ,card,0
4111,2022.03.08,1550.0,X300,-1,3348,-3348,,Credit Card,-50
4112,Mar 31 2017,700.0,X300,1,"₹3,200",3200,S01,upi,-50
4113,Jul 31 2015,675.0,,one,3407,error,S02,card,0
4114,Nov 18 2018,32.0,,2,0,-86,S03,NetBanking,-50
4115,2017.03.06,19.0,X300,2,N/A,error,,CASH,-50
4116,2021-05-04,942.0,X300,one,0,error, ,NetBanking,N/A
4117,Mar 28 2019,1532.0,X300,1,N/A,error,,card,N/A
4118,2020-09-30,300.0,,3,N/A,error,S02,upi,0
4119,22/08/2021,391.0,477,one,1222,error,S02,Credit Card,N/A
4120,2019.05.19,325.0,,-1,N/A,error,S02,Credit Card,5%
4121,2024.12.26,420.0,X300,one,"₹2,258",error,,NetBanking,5%
4122,2023.11.26,1447.0,390,one,0,error,S03,cash ,5%
4123,2021-12-08,1393.0,,2,2897,5794,S02,upi,10
4124,Nov 13 2016,1016.0,,0,4070,-102,S02,card,0
4125,2016-06-02,114.0,X300,2,N/A,error,,NetBanking,0
4126,2018-04-05,193.0,X300,1,0,0,S01,Credit Card,10
4127,2019-03-15,1348.0,192,one,4332,error, ,cash ,10
4128,22/08/2016,748.0,,one,0,error,S02,NetBanking,10
4129,Apr 24 2015,338.0,111,1,₹559,342,S01,cash ,N/A
4130,2021.08.09,665.0,X300,-1,"₹2,490",-2490,S03,NetBanking,N/A
4131,30/01/2023,232.0,,2,N/A,error,S02,card,N/A
4132,2016-07-02,803.0,102,0,"₹3,118",0,S03,card,-50
4133,2017.11.28,66.0,167,2,₹985,1970,S03,upi,10
4134,Feb 27 2022,1410.0,X300,1,0,0,S02,cash ,0
4135,22/09/2021,642.0,284,2,1617,3234,,CASH,5%
4136,Jul 09 2024,96.0,349,3,717,2151, ,CASH,N/A
4137,2018.08.13,442.0,427,one,N/A,error,S03,card,10
4138,2018.10.19,983.0,,-1,"₹4,443",-4443,,NetBanking,N/A
4139,Nov 21 2020,1137.0,,3,N/A,error,,upi,10
4140,14/12/2017,1047.0,225,2,0,-432,S03,card,N/A
4141,Nov 01 2017,1148.0,469,-1,N/A,error, ,upi,-50
4142,Jan 26 2015,188.0,,1,"₹2,684",2684, ,NetBanking,5%
4143,Mar 19 2016,969.0,,2,0,0,S03,cash ,N/A
4144,2015.11.03,1014.0,,3,N/A,error,S03,Credit Card,0
4145,03/03/2022,816.0,38,one,₹336,error,S03,cash ,5%
4146,2024.03.11,579.0,29,3,1580,4740, ,cash ,5%
4147,01/07/2015,589.0,71,3,"₹4,369",13107,S03,CASH,-50
4148,13/10/2023,903.0,270,2,"₹3,488",6976, ,CASH,N/A
4149,19/02/2015,1430.0,51,1,0,0,S03,cash ,0
4150,23/06/2021,262.0,,2,4325,8650,S01,CASH,5%
4151,2015.10.20,943.0,,2,0,0,S01,Credit Card,-50
4152,23/06/2022,211.0,X300,one,2060,error,S02,cash ,5%
4153,2021-04-18,1569.0,339,1,"₹3,700",3624,,card,5%
4154,2020-07-29,60.0,179,-1,0,0,S01,card,5%
4155,Oct 20 2019,1541.0,X300,-1,"₹4,883",-4883,,card,5%
4156,19/02/2019,891.0,484,2,4562,9124, ,Credit Card,5%
4157,2022-05-08,1548.0,,2,"₹3,989",7978,S01,cash ,0
4158,2017-07-27,477.0,106,one,2221,error,S01,card,10
4159,2022.07.09,1296.0,X300,0,2236,0,S01,Credit Card,10
4160,2023.03.13,1572.0,,1,N/A,error, ,Credit Card,0
4161,Jan 07 2025,839.0,X300,-1,N/A,error,S01,CASH,-50
4162,2020-10-08,1339.0,X300,3,2744,8232,S02,cash ,10
4163,22/03/2020,1474.0,,1,955,1070,S01,NetBanking,-50
4164,2024-07-28,1346.0,,-1,N/A,error,S02,Credit Card,10
4165,2019-11-11,254.0,X300,1,2858,2858,,CASH,0
4166,21/11/2017,1485.0,173,-1,3819,-3819, ,CASH,5%
4167,11/09/2022,1200.0,,one,"₹3,318",error,S03,upi,0
4168,2022.06.01,1547.0,,2,N/A,error,S01,NetBanking,N/A
4169,2019-07-13,214.0,,1,4156,4156,,cash ,5%
4170,2018.02.14,944.0,411,one,N/A,error,S01,NetBanking,0
4171,2016-05-07,1458.0,,one,2679,error, ,card,10
4172,Oct 17 2023,159.0,96,-1,N/A,error,S02,NetBanking,10
4173,2022-06-14,335.0,,3,3689,11067,,card,10
4174,Apr 19 2016,806.0,256,-1,"₹3,749",-3749,S02,NetBanking,0
4175,03/07/2015,46.0,,1,N/A,error,S03,cash ,10
4176,Mar 21 2018,493.0,X300,0,N/A,error,S02,Credit Card,N/A
4177,Sep 02 2023,1396.0,250,1,N/A,error,S01,Credit Card,10
4178,May 18 2021,790.0,,0,₹641,0,S03,Credit Card,-50
4179,Aug 15 2022,850.0,X300,3,N/A,error,S02,CASH,-50
4179,17/09/2021,1207.0,415,2,"₹1,801",3602,S03,Credit Card,5%
4181,2024-09-21,1045.0,X300,3,"₹2,259",6777,S02,cash ,-50
4182,02/07/2020,366.0,X300,one,1533,error,S01,NetBanking,0
4183,18/05/2024,463.0,499,0,0,0,S02,card,10
4184,2018.07.16,13.0,,3,"₹2,816",8448, ,cash ,N/A
4185,2024-10-10,1296.0,78,3,0,0,S03,Credit Card,-50
4186,14/03/2017,202.0,X300,-1,N/A,error,S01,NetBanking,0
4187,2024.09.16,1145.0,546,one,0,error,S01,cash ,10
4188,Dec 15 2020,164.0,X300,-1,N/A,error,S03,CASH,-50
4189,15/12/2018,725.0,X300,1,"₹4,975",4975,S03,upi,N/A
4190,06/09/2024,433.0,,3,"₹3,614",10842, ,card,10
4191,17/11/2020,1552.0,54,1,N/A,error,,card,N/A
4192,15/10/2017,1488.0,83,3,3682,11305,,card,N/A
4193,2016.07.28,1396.0,,-1,N/A,error,S02,NetBanking,0
4194,2016.06.14,392.0,76,-1,447,-447,S02,cash ,0
4195,2020-03-18,28.0,,one,"₹3,893",error,S01,cash ,5%
4196,2015.04.17,496.0,32,1,N/A,error,S03,Credit Card,5%
4197,16/07/2023,579.0,,-1,N/A,error, ,card,5%
4198,Jun 19 2015,1598.0,51,1,₹373,373,S03,NetBanking,5%
4199,2021.03.24,623.0,X300,1,0,0, ,card,0
4200,Oct 04 2016,1203.0,X300,-1,N/A,error,,cash ,0
4201,2023-02-23,1255.0,,one,1805,error,S01,CASH,N/A
4202,2015-10-29,84.0,,-1,2297,-2297,,upi,0
4203,Nov 05 2023,1194.0,,-1,1559,-1559, ,card,N/A
4204,Nov 25 2024,755.0,146,0,N/A,error,S01,CASH,5%
4205,2023.10.16,1032.0,,one,1357,error, ,Credit Card,10
4206,Sep 11 2023,293.0,240,one,"₹4,166",error,S01,Credit Card,-50
4207,2016.07.14,68.0,,2,0,0,S03,CASH,10
4208,2019.07.28,184.0,X300,3,"₹1,820",5293,S02,CASH,0
4209,Apr 20 2024,1089.0,84,-1,1453,-1453,S01,cash ,N/A
4210,Jul 14 2015,412.0,X300,2,"₹2,207",4414, ,CASH,-50
4211,Nov 17 2016,1596.0,,2,N/A,error,S02,CASH,0
4212,2024-03-28,91.0,X300,0,2410,-426,S01,NetBanking,N/A
4213,Oct 28 2021,615.0,X300,one,2577,error,S03,NetBanking,-50
4214,2017-05-10,1257.0,294,2,3777,7554, ,card,10
4215,2020.03.20,1127.0,6,1,₹872,872,S01,Credit Card,N/A
4216,08/02/2022,460.0,99,-1,"₹3,702",-3702, ,NetBanking,N/A
4217,Apr 10 2021,296.0,X300,-1,2276,-2276,,upi,N/A
4218,2017.02.15,578.0,X300,1,0,-320,S02,card,-50
4219,06/10/2025,205.0,,one,4387,error,S03,cash ,0
4220,2016.08.24,447.0,X300,one,0,error,,upi,0
4221,27/08/2021,1522.0,X300,3,4895,14685,S01,Credit Card,5%
4222,07/09/2024,763.0,,-1,0,0,S02,Credit Card,0
4223,2015-12-02,187.0,,one,"₹1,690",error, ,Credit Card,-50
4224,2024.07.19,1441.0,X300,-1,N/A,error,,NetBanking,0
4225,12/12/2022,1004.0,463,3,283,849,,Credit Card,N/A
4225,Jan 29 2018,94.0,226,2,"₹2,988",5976,,upi,0
4227,2017.07.20,1126.0,306,0,N/A,error,S03,Credit Card,N/A
4228,2018-07-07,563.0,X300,one,N/A,error,S02,Credit Card,0
4229,2021-06-16,202.0,,one,0,error,S03,Credit Card,5%
4230,Oct 21 2022,1432.0,484,-1,2873,-2873,S01,Credit Card,-50
4231,09/06/2017,163.0,547,-1,N/A,error,S02,Credit Card,5%
4232,2024.08.20,1299.0,X300,1,0,0,,card,10
4233,01/04/2018,294.0,521,1,N/A,error, ,NetBanking,-50
4234,08/01/2022,681.0,X300,0,N/A,error,,Credit Card,10
4235,Oct 03 2019,1181.0,X300,-1,0,-350,,card,5%
4236,May 16 2023,315.0,,3,"₹1,830",5590,S02,NetBanking,N/A
4237,12/06/2020,137.0,X300,one,1778,error,S01,CASH,0
4238,Nov 15 2017,1293.0,396,3,0,0,S02,card,N/A
4238,Jun 07 2017,1313.0,330,1,1809,1809,S01,CASH,10
4240,2022.03.05,81.0,X300,2,N/A,error,,CASH,0
4241,Oct 14 2023,1254.0,,one,4200,error,S01,upi,10
4242,2022-02-18,273.0,X300,0,0,0,S02,CASH,0
4243,02/10/2020,76.0,X300,1,727,727,S03,card,-50
4244,2023.07.14,775.0,X300,3,0,0,S01,CASH,10
4245,2021-04-22,778.0,183,2,"₹3,662",7324, ,CASH,0
4246,Jun 10 2023,263.0,343,1,1407,1407,,upi,5%
4247,2023-05-24,521.0,109,2,N/A,error,S02,Credit Card,-50
4248,Jun 26 2023,1474.0,363,1,1924,1924,S01,cash ,N/A
4249,2021-01-02,1507.0,X300,2,N/A,error,S02,card,10
4250,Jun 14 2016,583.0,X300,one,1338,error,,CASH,N/A
4251,Dec 14 2022,964.0,X300,2,0,147, ,upi,0
4252,Jul 04 2018,964.0,153,1,472,472,S03,CASH,5%
4253,2024.08.11,829.0,X300,1,"₹1,952",1952,S01,NetBanking,10
4254,2025.06.30,163.0,X300,-1,0,-25, ,CASH,5%
4255,23/09/2025,730.0,486,-1,3794,-3794,S03,Credit Card,10
4256,2017-03-10,1533.0,402,0,₹459,0, ,NetBanking,10
4257,02/09/2023,1388.0,X300,one,N/A,error, ,Credit Card,N/A
4258,2022.01.06,1345.0,,2,"₹3,253",6506,,Credit Card,N/A
4259,15/10/2018,319.0,,one,N/A,error,S03,Credit Card,10
4260,26/10/2022,771.0,341,-1,1175,-1175,,cash ,-50
4261,13/01/2019,1394.0,X300,-1,N/A,error,S02,CASH,N/A
4262,2018.08.28,996.0,492,1,3270,2908,S02,card,N/A
4263,18/05/2015,751.0,,2,"₹1,557",3162,,cash ,N/A
4264,Jan 02 2024,536.0,X300,1,2261,2261, ,card,5%
4265,20/01/2024,1118.0,,one,N/A,error,S02,upi,N/A
4266,2022.10.03,229.0,,-1,0,0, ,card,5%
4267,2015.06.09,1474.0,,3,N/A,error,S02,CASH,5%
4268,27/11/2023,726.0,423,0,0,0, ,upi,-50
4269,2022-05-23,1043.0,93,3,"₹3,281",9843,,upi,N/A
4270,18/08/2020,564.0,,-1,4225,-4225,,Credit Card,0
4271,2021-10-17,963.0,X300,0,N/A,error,,CASH,5%
4272,2023.11.05,1163.0,X300,one,0,error,,upi,0
4273,2024.05.19,1390.0,,0,3902,0,S03,cash ,-50
4274,2025-09-14,87.0,446,2,N/A,error,S03,NetBanking,10
4275,10/07/2022,1129.0,543,3,0,0,S01,NetBanking,N/A
4276,25/09/2020,620.0,X300,-1,N/A,error,,upi,N/A
4277,16/06/2019,1249.0,374,one,"₹1,615",error,S02,card,5%
4278,2020-07-17,1026.0,502,2,155,310,S03,NetBanking,5%
4279,2019-05-11,686.0,,0,"₹1,372",0,S02,upi,0
4280,Oct 22 2018,651.0,132,0,"₹1,646",0,S03,Credit Card,-50
4281,Dec 06 2025,110.0,X300,0,"₹4,862",116,S03,NetBanking,N/A
4282,2025-09-17,372.0,312,one,₹408,error,S01,card,0
4283,05/08/2016,778.0,314,-1,₹357,-357, ,NetBanking,10
4284,2020-04-25,1571.0,X300,-1,0,-119, ,card,10
4285,10/12/2015,1004.0,X300,1,N/A,error,S01,CASH,-50
4286,02/12/2025,1393.0,,0,"₹1,274",0, ,upi,5%
4287,2022.07.14,1467.0,344,-1,N/A,error,S03,Credit Card,10
4288,2021.04.14,150.0,79,3,0,0, ,CASH,5%
4289,2023-04-16,1002.0,117,2,0,0,,CASH,-50
4290,2023.05.20,1183.0,,0,N/A,error,,CASH,-50
4291,17/12/2020,1358.0,218,1,1440,1440,S02,cash ,5%
4292,2024-05-17,1436.0,X300,one,N/A,error,,NetBanking,5%
4293,Feb 10 2023,740.0,X300,1,N/A,error,S01,card,-50
4294,06/06/2019,281.0,,1,0,0, ,Credit Card,-50
4295,Mar 11 2023,1051.0,,0,"₹4,865",0,S01,cash ,-50
4296,2024-05-31,1485.0,X300,one,"₹4,686",error,S02,CASH,10
4297,26/04/2023,1308.0,X300,-1,N/A,error,S02,Credit Card,5%
4298,2023-02-09,1532.0,,0,0,0,S01,cash ,N/A
4299,Oct 27 2015,525.0,122,one,1689,error,S03,NetBanking,10
4300,23/05/2017,580.0,,0,0,0,,Credit Card,0
4301,2020.07.23,638.0,547,0,"₹4,440",0,S01,CASH,-50
4302,Mar 27 2021,114.0,X300,1,0,477,S01,Credit Card,10
4303,2023.03.04,294.0,,2,0,463,,NetBanking,-50
4304,2024-01-30,1481.0,460,1,1044,1044,S01,cash ,0
4305,27/03/2021,1073.0,,2,0,410,S01,card,10
4306,Aug 06 2018,639.0,118,1,4795,4995,S02,card,5%
4307,2017-08-17,154.0,,one,4170,error, ,NetBanking,10
4308,Jan 16 2016,398.0,,-1,677,-677,,cash ,5%
4309,29/03/2023,823.0,,one,0,error,S03,cash ,-50
4310,2019.12.02,1098.0,,3,"₹4,944",14832,S01,NetBanking,-50
4311,03/08/2024,876.0,216,-1,"₹1,079",-1079,S02,upi,-50
4312,Oct 04 2019,77.0,210,-1,2227,-2283,S02,cash ,N/A
4313,Aug 13 2020,189.0,X300,one,N/A,error,S03,CASH,0
4314,2018-10-22,230.0,,2,1776,3552,S03,card,N/A
4315,Jan 17 2020,1430.0,81,-1,4765,-4765,S02,CASH,0
4316,15/11/2023,559.0,,2,3699,7398, ,NetBanking,10
4317,2016.01.12,745.0,37,0,0,0,S03,CASH,N/A
4318,Aug 10 2024,899.0,,0,913,0,S02,NetBanking,0
4319,Oct 31 2016,200.0,X300,one,0,error,S02,NetBanking,-50
4320,04/08/2018,1254.0,X300,0,"₹1,083",0,,CASH,10
4321,30/01/2020,410.0,X300,1,N/A,error, ,card,-50
4322,28/01/2025,495.0,X300,-1,0,0,S02,cash ,-50
4323,2023.01.02,384.0,X300,1,0,0,,CASH,5%
4324,2016.06.29,150.0,391,one,"₹3,123",error, ,Credit Card,10
4325,2020.06.04,653.0,,-1,"₹1,606",-1606,S03,cash ,0
4326,2017.10.24,256.0,,2,0,0,S02,Credit Card,-50
4327,2024.11.03,326.0,,one,0,error, ,card,10
4328,01/01/2015,432.0,464,2,348,696,S02,Credit Card,0
4329,Apr 29 2016,1232.0,,-1,N/A,error, ,CASH,10
4330,2015.11.06,316.0,X300,-1,"₹4,465",-4637, ,NetBanking,10
4331,Apr 09 2020,1397.0,436,-1,"₹2,805",-2805,S01,CASH,10
4332,2025-11-28,862.0,X300,0,"₹2,331",141, ,Credit Card,-50
4333,Oct 12 2017,1463.0,,2,0,0,S01,upi,0
4334,2025-10-20,939.0,,one,₹861,error,S02,upi,5%
4335,2024-06-17,1494.0,417,one,0,error,S03,NetBanking,10
4336,2017.01.07,413.0,,2,"₹1,030",2060, ,NetBanking,0
4337,2017.02.16,1118.0,,-1,"₹1,332",-1332, ,card,0
4337,05/05/2019,1051.0,X300,0,423,0,,NetBanking,-50
4339,2022-08-25,1025.0,,-1,"₹4,173",-4173, ,card,-50
4340,10/06/2019,1306.0,X300,1,N/A,error,S03,CASH,-50
4341,2022.09.02,218.0,,1,4840,4840, ,CASH,N/A
4342,22/11/2016,32.0,X300,one,4180,error,,cash ,5%
4343,2016-03-20,391.0,,-1,873,-1306,S01,Credit Card,5%
4344,16/06/2017,1257.0,X300,3,N/A,error,S01,CASH,N/A
4345,2019-03-02,174.0,459,one,1788,error,S03,CASH,N/A
4346,2016-06-19,1457.0,X300,0,₹765,0,S03,upi,5%
4347,2015-12-29,1345.0,X300,3,N/A,error,S03,CASH,-50
4348,22/02/2021,319.0,,one,₹202,error,,card,0
4349,2022-01-23,489.0,,-1,"₹3,711",-3711,S02,Credit Card,0
4350,07/08/2017,350.0,,2,1597,3194,S02,NetBanking,0
4351,2016.04.08,1361.0,,3,664,1992,S02,CASH,0
4352,27/02/2025,913.0,491,one,4596,error,S03,cash ,5%
4353,Jan 09 2017,49.0,,0,N/A,error,S02,cash ,5%
4354,2021-11-13,349.0,,one,0,error, ,Credit Card,0
4355,2021.04.14,1416.0,,one,N/A,error,S01,Credit Card,10
4356,2020-09-12,584.0,,-1,N/A,error,S01,CASH,10
4357,Nov 14 2015,145.0,X300,2,4592,9184,S02,card,5%
4358,2017-10-04,1008.0,X300,3,3167,9501, ,upi,10
4359,2017.10.27,1038.0,,1,N/A,error,,CASH,10
4360,16/07/2017,1005.0,160,0,"₹4,133",0,S02,card,10
4361,2016.10.22,579.0,,-1,0,0,S01,Credit Card,-50
4362,2018.02.20,1126.0,405,2,1218,2436,S03,Credit Card,5%
4363,2019-11-18,855.0,X300,one,3865,error,S02,NetBanking,N/A
4364,2017.09.02,795.0,131,one,0,error, ,NetBanking,10
4365,Oct 17 2023,1091.0,X300,3,N/A,error, ,cash ,N/A
4366,Mar 28 2021,186.0,,1,"₹2,542",2542,S02,Credit Card,0
4367,2024-08-31,559.0,373,-1,N/A,error, ,NetBanking,N/A
4368,2023.11.27,1459.0,189,2,"₹1,704",3408,S02,Credit Card,N/A
4369,2019.10.17,982.0,433,0,"₹2,262",258,,NetBanking,5%
4370,17/10/2015,581.0,X300,0,"₹3,755",0,S03,CASH,N/A
4371,04/02/2022,1096.0,X300,1,0,0,S02,cash ,10
4372,2020.04.14,1117.0,X300,0,0,0, ,NetBanking,-50
4373,18/10/2023,11.0,151,1,N/A,error,S03,NetBanking,0
4374,2016.03.03,159.0,X300,0,N/A,error,S02,upi,10
4375,Oct 22 2015,1545.0,X300,3,"₹2,220",6660,S02,cash ,N/A
4376,12/03/2021,138.0,X300,2,N/A,error,S02,NetBanking,10
4377,2017-06-06,277.0,131,1,4919,4919, ,cash ,N/A
4378,19/06/2015,1404.0,,-1,"₹1,317",-1317,S01,card,10
4379,Dec 11 2024,213.0,,0,"₹2,431",-110,S03,Credit Card,10
4380,14/11/2017,770.0,293,-1,"₹2,126",-2126,S01,cash ,-50
4381,Jan 15 2015,749.0,X300,0,N/A,error, ,NetBanking,10
4382,2015-10-07,864.0,192,0,1729,0,S02,NetBanking,0
4382,2017.08.08,1561.0,,-1,"₹3,304",-3199,S01,card,10
4384,May 05 2020,567.0,X300,0,"₹2,968",0,S03,cash ,10
4385,Jan 24 2023,693.0,,-1,577,-577,S02,upi,N/A
4386,2015.01.12,1440.0,266,2,3215,6430, ,cash ,5%
4387,2017.09.26,1126.0,377,3,1797,5317,S02,NetBanking,-50
4388,2015.12.31,1305.0,,-1,N/A,error,,CASH,-50
4389,19/03/2019,721.0,529,-1,3658,-3658,S03,NetBanking,-50
4390,23/05/2020,577.0,,-1,0,0,S01,NetBanking,5%
4391,2019.11.17,1307.0,X300,one,₹383,error,,CASH,5%
4392,22/02/2018,2.0,X300,2,"₹4,660",9320,S01,CASH,5%
4393,2024.06.02,1487.0,246,one,N/A,error,S02,Credit Card,5%
4394,2025-03-02,1051.0,313,2,"₹1,137",2274,,CASH,10
4395,2017-09-29,1180.0,71,one,"₹1,663",error, ,upi,10
4396,2020.12.06,982.0,,one,0,error,S01,NetBanking,5%
4397,2016-09-30,993.0,X300,-1,N/A,error,S01,cash ,10
4398,20/05/2024,1410.0,235,1,1827,2269,S01,Credit Card,-50
4399,Feb 21 2016,1457.0,,3,N/A,error,S02,CASH,10
4400,Dec 03 2022,1508.0,281,0,"₹4,584",0,S02,cash ,N/A
4401,2016.03.17,1173.0,X300,2,0,-45,,upi,-50
4402,06/02/2018,709.0,274,3,3106,9451,S01,Credit Card,10
4403,2020-11-19,1218.0,,one,N/A,error, ,card,N/A
4404,2015-09-13,793.0,,0,N/A,error,S03,NetBanking,N/A
4405,2015-03-08,556.0,367,2,N/A,error,,CASH,10
4406,Oct 06 2023,418.0,,0,N/A,error,S02,CASH,5%
4407,05/12/2019,67.0,5,0,"₹4,545",0,,NetBanking,0
4408,2025-09-13,746.0,X300,2,2573,4880,S02,Credit Card,0
4409,2015-12-21,1200.0,249,2,0,0,S01,NetBanking,0
4410,27/12/2015,191.0,429,3,0,0,,card,10
4411,2021-01-03,1197.0,X300,-1,4538,-4538,,cash ,-50
4412,2021.08.13,943.0,,3,0,0,,card,10
4413,2019-09-06,1236.0,X300,3,N/A,error,S03,upi,5%
4414,2024.12.21,1166.0,,0,N/A,error,S01,cash ,5%
4415,2025-05-22,737.0,X300,-1,N/A,error,S03,NetBanking,5%
4416,2017-07-24,397.0,21,1,0,416, ,cash ,0
4417,Feb 03 2021,1597.0,49,one,0,error,S02,Credit Card,-50
4418,Jun 09 2020,268.0,X300,one,2998,error,,NetBanking,-50
4419,2016-03-09,1230.0,X300,one,0,error,S01,NetBanking,N/A
4420,Mar 19 2021,1315.0,X300,0,N/A,error,S03,upi,-50
4421,Sep 05 2025,39.0,,one,0,error,S01,Credit Card,5%
4422,2017-06-16,1435.0,X300,0,"₹2,569",224,S01,NetBanking,-50
4423,2018-12-20,529.0,X300,1,1440,1440,,upi,10
4424,Nov 23 2021,733.0,241,0,520,0, ,upi,-50
4425,2023-11-26,141.0,,-1,"₹2,589",-2298,S02,Credit Card,10
4426,27/07/2019,1201.0,,3,2552,7656,,CASH,10
4427,2016-10-06,377.0,X300,-1,0,0,S03,card,N/A
4428,Jan 31 2025,744.0,X300,one,4660,error, ,card,10
4429,04/04/2023,1501.0,X300,1,2550,2212, ,NetBanking,-50
4430,20/06/2018,53.0,,0,1456,-27,S02,upi,0
4431,May 24 2025,1210.0,,3,0,0,S03,upi,5%
4432,2022-09-22,830.0,X300,0,0,0, ,NetBanking,5%
4433,2025-12-11,609.0,,2,N/A,error,S01,CASH,5%
4434,2016-09-25,802.0,113,3,3337,10011,S03,CASH,N/A
4435,2025.03.04,411.0,,3,1317,3951, ,upi,-50
4436,2015-01-26,828.0,,one,0,error,,upi,10
4437,May 19 2021,1095.0,X300,3,0,0,S02,cash ,0
4438,Dec 16 2019,777.0,X300,-1,N/A,error, ,CASH,-50
4439,17/06/2018,865.0,518,0,₹275,0,S02,CASH,10
4440,Feb 19 2022,691.0,392,3,₹991,2821,,upi,0
4441,2021.10.19,867.0,,-1,0,0,S03,cash ,10
4442,Apr 14 2021,247.0,,1,N/A,error,S01,card,0
4443,2018-07-28,1048.0,X300,-1,"₹2,382",-2444,S02,upi,0
4444,Apr 04 2025,462.0,202,2,0,0,,CASH,N/A
4445,Dec 04 2020,102.0,,3,0,385,S01,CASH,10
4446,2024.11.26,919.0,,0,"₹1,385",0, ,upi,0
4447,23/02/2019,760.0,X300,1,N/A,error,S02,upi,5%
4448,2020.02.04,170.0,266,2,"₹1,544",3088,S01,upi,-50
4449,2021-07-12,1572.0,X300,one,N/A,error,S02,CASH,-50
4450,17/04/2019,397.0,,one,0,error,S02,cash ,-50
4451,2015.08.08,169.0,,2,N/A,error,S01,upi,0
4452,2022-04-04,633.0,382,0,"₹2,424",0,S02,cash ,5%
4453,2021-06-10,1187.0,X300,one,0,error,S02,Credit Card,5%
4454,01/07/2015,568.0,,1,"₹1,217",1217,S02,Credit Card,0
4455,Aug 16 2016,310.0,X300,-1,0,6,S03,card,0
4456,2019.11.10,704.0,,2,660,1227,,cash ,5%
4457,2016-11-23,1094.0,81,1,N/A,error,S03,card,0
4458,Jun 13 2017,380.0,X300,3,4999,14997,S02,Credit Card,N/A
4459,Jul 16 2024,273.0,533,1,N/A,error,S01,cash ,-50
4460,2022.12.06,1414.0,,one,"₹4,939",error,S02,cash ,-50
4461,2019.04.27,483.0,X300,-1,"₹1,724",-1724,S01,card,10
4462,25/11/2022,819.0,X300,2,0,0,S02,Credit Card,0
4463,30/10/2015,1178.0,X300,one,3610,error,S01,card,5%
4464,2023.08.04,1006.0,342,3,0,0,S03,card,5%
4465,2022-07-18,17.0,497,0,3147,0,S02,Credit Card,N/A
4466,May 23 2018,1566.0,X300,2,1970,4207,S01,cash ,0
4467,2020-02-24,988.0,,1,0,6,S02,NetBanking,N/A
4468,Jul 31 2021,951.0,,-1,₹277,-277, ,NetBanking,N/A
4469,Mar 08 2025,660.0,,0,N/A,error,,upi,10
4470,13/03/2017,607.0,,0,2470,-282,S03,upi,N/A
4471,16/11/2024,1177.0,X300,1,"₹3,250",3250,,CASH,10
4472,Oct 09 2019,1174.0,,one,"₹4,772",error,S02,card,0
4473,May 09 2018,1553.0,X300,2,"₹1,321",2642, ,card,10
4474,Jun 03 2019,1595.0,,-1,"₹2,591",-2591,S01,Credit Card,N/A
4475,2025-07-10,527.0,371,-1,616,-616,,NetBanking,-50
4476,Apr 05 2019,180.0,235,1,0,0,S03,Credit Card,10
4477,2022-04-25,806.0,2,-1,"₹4,406",-4406,,NetBanking,5%
4478,2016-05-15,993.0,239,-1,"₹2,690",-2690,S01,cash ,-50
4479,2020.12.22,1530.0,X300,-1,340,-340,S01,Credit Card,0
4480,Mar 27 2020,54.0,X300,2,N/A,error,S03,CASH,10
4481,Oct 05 2024,449.0,385,one,N/A,error,,Credit Card,-50
4482,01/07/2018,1525.0,,3,N/A,error,S03,card,10
4483,Feb 06 2022,329.0,X300,3,0,0,S01,Credit Card,10
4484,16/10/2022,620.0,,0,1303,0,S01,card,5%
4485,Feb 16 2016,1452.0,428,0,N/A,error, ,Credit Card,N/A
4486,2016.07.03,1431.0,X300,1,2384,2384, ,upi,-50
4487,2021.12.15,530.0,,1,N/A,error,S03,cash ,N/A
4488,2016.01.04,156.0,65,one,"₹2,805",error,S03,Credit Card,-50
4489,Sep 28 2025,284.0,X300,-1,N/A,error,,card,0
4490,2018-01-25,778.0,X300,3,638,1914,S01,NetBanking,-50
4491,2020.09.25,455.0,X300,0,0,0,S03,Credit Card,0
4492,08/02/2015,855.0,X300,one,"₹2,016",error,S01,Credit Card,-50
4493,09/05/2025,826.0,X300,2,"₹4,600",9200, ,NetBanking,-50
4494,2017-04-07,327.0,,1,0,0, ,Credit Card,0
4495,2019-09-05,1253.0,284,3,0,0,S01,NetBanking,10
4496,18/11/2022,587.0,333,2,N/A,error, ,card,N/A
4497,25/08/2017,497.0,,2,"₹2,110",4220,S02,cash ,N/A
4498,Jul 29 2017,329.0,X300,3,0,-377,,upi,-50
4499,04/11/2023,1309.0,,3,"₹3,333",9999,S03,cash ,10
4500,2015.04.15,986.0,,0,"₹2,832",0,S03,Credit Card,10
